time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,VWMA,VWAP,VWMA 20,VWMA 50,VWMA 200,SMA 20,SMA 50,SMA 200,S/R,SR,%K,%D,RSI
1541149200,147.028,147.085,146.63,146.775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,146.972,92.18512689354543,93.11603668510644,71.19465794670025
1541163600,146.775,146.89,146.517,146.693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,146.972,87.4738682699351,91.24248610066064,69.54981708245265
1541178000,146.693,146.924,146.572,146.796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,146.972,85.0878751742258,88.24895677923443,70.47262100792996
1541368800,146.796,147.39,146.796,147.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,146.972,86.12698326256036,86.22957556890607,72.39681503625533
1541383200,147.016,147.169,146.952,147.116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,146.972,89.00860667986899,86.74115503888403,73.25012672675126
1541397600,147.116,147.448,146.89,147.318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,146.972,91.94972066552195,89.02843686931608,74.9356727128668
1541412000,147.318,147.516,146.858,147.336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,146.972,93.33839099435107,91.43223944657966,75.08632043529477
1541426400,147.336,147.574,147.28,147.318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,146.972,92.46981425699283,92.58597530562093,74.60342846155851
1541440800,147.318,147.81,147.294,147.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,146.972,91.57384461778469,92.46068328970851,77.32546710247854
1541455200,147.63,147.978,147.558,147.891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,146.972,92.14708717976077,92.06358201817841,79.32209160970015
1541469600,147.891,147.97,147.776,147.942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,147.898,95.02294778372675,92.91462652708971,79.69827986871232
1541484000,147.942,148.276,147.758,147.804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,147.942,89.42177339110064,92.19726945152837,75.6858547229929
1541498400,147.804,148.182,147.306,147.978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,148.101,85.49671565162565,89.98047894215,77.24165390303594
1541512800,147.978,148.5,147.955,148.479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,148.101,85.85630422097366,86.92493108789897,81.00957917286549
1541527200,148.479,148.716,148.424,148.635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,148.101,92.77202066275908,88.04168017845177,82.00843341713899
1541541600,148.635,148.775,148.339,148.709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,148.606,97.42053044290878,92.01628510887947,82.47920806538005
1541556000,148.709,148.906,148.486,148.534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,148.606,91.89675369600997,94.02976826722492,77.32618948044622
1541570400,148.534,148.862,148.342,148.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,148.606,92.08291786154012,93.80006733348527,79.72687501422581
1541584800,148.842,148.961,148.616,148.741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,148.606,89.5944741357227,91.19138189775657,76.85326119051147
1541599200,148.741,149.235,148.623,149.052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,148.606,92.90499139532142,91.52746113086039,79.32444239465354
1541613600,149.052,149.23,148.772,149.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,148.606,90.45134689404233,90.98360414169446,78.6844852906354
1541628000,149.03,149.223,148.998,149.119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,148.606,91.94632854852206,91.76755561262758,79.40823663667898
1541642400,149.119,149.324,149.078,149.268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,148.606,93.58758028110589,91.9950852412224,80.59609238506035
1541656800,149.268,149.49,148.904,149.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,149.264,91.28313564929579,92.27234815964022,75.61490286774611
1541671200,149.11,149.432,148.816,148.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,149.264,84.57560224160773,89.81543939066877,70.01128721892444
1541685600,148.92,149.408,148.77,149.186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,149.264,80.86080586080556,85.57318125056867,73.02520757212768
1541700000,149.186,149.211,148.611,148.982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,149.264,75.62907414698886,80.35516074979968,67.42828529009472
1541714400,148.982,149.071,148.696,148.808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,149.264,64.57776663608104,73.68921554795746,62.99346774405356
1541728800,148.808,148.815,148.571,148.656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,149.264,45.06466076328811,61.7571671821183,59.32288572071886
1541743200,148.656,148.656,147.903,148.142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.199,149.264,27.78276873474758,45.808398711371204,48.938234225608234
1541757600,148.142,148.512,148.01,148.435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148.16,149.264,25.37449969534205,32.740643064458204,53.893026563960206
1541772000,148.435,148.536,147.564,147.651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148.16,149.264,17.699788193402053,23.61901887449619,42.116546391055074
1541786400,147.651,147.746,147.504,147.665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,147.64,149.264,15.382083479053117,19.48545712259804,42.35876797666018
1541973600,147.665,147.665,146.987,147.461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,147.665,149.264,10.520385485559506,14.53408571933719,39.74860788337314
1541988000,147.461,147.582,147.022,147.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,147.665,149.264,10.253187950223863,12.05188563827779,35.3654913850889
1542002400,147.08,147.192,146.344,146.356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,147.08,149.264,7.678084455043472,9.48388596360791,28.854184443256983
1542016800,146.356,147.088,146.106,147.042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.356,149.264,10.585517521179538,9.505596642147921,40.106423536102504
1542031200,147.042,147.262,146.075,146.226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.356,149.264,10.846358320184066,9.703320098801322,33.34975047714572
1542045600,146.226,146.377,146.138,146.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.356,149.264,12.869427759995212,11.433767867118569,34.28485241127369
1542060000,146.29,146.328,145.998,146.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.356,149.264,6.782674697856417,10.166153592677526,34.43962829494005
1542074400,146.3,146.958,146.21,146.734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.356,149.264,13.266832426922525,10.97297829492368,40.94090978028579
1542088800,146.734,147.44,146.508,147.071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.356,149.264,23.81333968680721,14.620948937194347,45.4633311525231
1542103200,147.071,147.894,146.899,147.536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.356,147.002,39.96791956909019,25.6826972276056,51.03491326977621
1542117600,147.536,148.73,147.232,147.976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.356,147.558,56.11813102525114,39.966463427048474,55.651810717466354
1542132000,147.976,148.05,147.383,147.622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.356,148.048,63.23595242370839,53.107334339348874,51.44867723819641
1542146400,147.622,148.432,147.46,148.184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.356,148.048,70.61981454368036,63.32463266421226,57.00094645754037
1542160800,148.184,148.278,147.887,147.954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.356,148.048,70.35139092240179,68.06905262992915,54.265852300334636
1542175200,147.954,148.218,147.436,147.682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.356,148.048,71.08345534407057,70.68488693671655,51.140622367392695
1542189600,147.682,147.918,146.77,147.532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.356,148.048,63.12835529526643,68.1877338539119,49.44931453147418
