time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,VWMA,VWAP,VWMA 20,VWMA 50,VWMA 200,SMA 20,SMA 50,SMA 200,S/R,SR,%K,%D,RSI
1595214000,134.458,134.474,134.409,134.442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,134.961,9.143959817485488,14.050340797155156,46.41799566356104
1595215800,134.442,134.503,134.398,134.427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,134.961,7.490528570510013,9.382887977562374,45.6096588483705
1595217600,134.427,134.496,134.42,134.455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,134.961,8.14679107551359,8.260426487835744,47.449311543198924
1595219400,134.455,134.455,134.352,134.411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,134.961,9.519494364910932,8.385604670310892,44.88039465476894
1595221200,134.411,134.521,134.376,134.484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,134.961,15.755660473145843,11.140648637856168,49.742005170191206
1595223000,134.484,134.597,134.484,134.548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,134.961,24.06716417910464,16.44743967238652,53.6055166197012
1595224800,134.548,134.612,134.49,134.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,134.961,33.51990049751176,24.447575049920133,54.48858304270686
1595226600,134.563,134.704,134.526,134.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,134.961,41.97761194029754,33.1882255389707,57.777404065591156
1595228400,134.62,134.814,134.542,134.778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,134.961,56.281094527361546,43.926202321723,65.2694220029332
1595230200,134.778,134.81,134.674,134.748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,134.961,71.73063255152715,56.66311300639479,62.98416979246871
